# build=c162833edc6059a2e5122e3a8e8dfb0a46a3e9f3 driver=Tries/response-curve-matrix/model/harness/drive.py cell=D-L scale=coarse date=2026-09-07 push_driver=sp-loadcontrol
# ONE ELEMENT, ONE GAUSS POINT, EVERY COMMITTED STEP.  Element tag 4047 (index 4046, material tag 1) at centroid (+1.2500, +0.2500, -0.2500) m; Gauss point 5 of 8, ONE-BASED, natural (+0.577350, -0.577350, -0.577350), physical (+1.1057, +0.1057, -0.1057) m
# how it was chosen: top element row (max centroid z), first centroid outboard of the measured footprint x_max, smallest y; Gauss point nearest small x, small y, large z.  S8g: the band is one element wide in the row that owns the free surface and its peak sits at the first element wholly outside the loaded region
# the point number is `count = 4i + 2j + k + 1` over the 2x2x2 loop of LadrunoBrick.cpp:667 with sg = -+1/sqrt(3) (LadrunoBrick.cpp:86-87), and the physical position is the trilinear map of the connectivity S0 handed to `ops.element` unpermuted, with shp3d's node corners (SRC/element/brick/shp3d.cpp:50-103).  It is COMPUTED, not assumed: apeGmsh's hex order puts nodes 0-3 on the x_min face, so the natural axes do not line up with x, y, z
# sig*/eps* are the COMMITTED 6-vectors at that Gauss point, read through `eleResponse(tag, 'material', N, 'stress'|'strain')` — `LadrunoBrick::setResponse`'s `material` branch forwards to the point's own `ManzariDafalias::setResponse`, so this is a PER-GAUSS-POINT read and NOT an element average (the element's own `stress` response returns all 8 points, 48 numbers, and is not an average either)
# THE ERROR SPLIT IS RECONSTRUCTED HERE, NOT EXPOSED BY THE MATERIAL.  `implexDetail` carries only the three RATIOS: implex_err = ||sigma~ - sigma_impl|| / den, implex_err_dev and implex_err_vol the two legs of the exact identity ||d_sigma||^2 = ||d_dev||^2 + 3(dp)^2 over the same den.  There is no slot for the numerator, for den, or for sigma~ beside sigma_impl (confirmed by the ADR 92 author, 2026-09-07).  den = ||sigma_impl||_contr + P_atm*||eps||_contr in the DOUBLED-SHEAR contravariant norm on BOTH terms (LadrunoSANISAND.cpp:1533-1555), with eps the NEW committed strain measured after the base commit (:2014) — which is exactly the sig*/eps* on this row.  So numerator = implex_err * den, offline and exact
# P_atm and p_min AS USED are in run.json's `declared.material_as_used`; nothing here retypes them
# columns absent on this build are NaN and are never inferred; available at S4: detail, refusals, stress, strain
step,s_over_B,implex_err,implex_err_dev,implex_err_vol,clamp_fired,clamp_count,implex_f,ref_total,ref_sign_change,ref_control,ref_companion,sig11,sig22,sig33,sig12,sig23,sig13,eps11,eps22,eps33,eps12,eps23,eps13
160,0.00753333333,9.02662615975e-05,8.76824100092e-05,2.14427833492e-05,0,0,1,3286,0,3286,0,-30.2164164028,-19.4599038883,-48.3189467406,0.124418602878,-0.239907610272,23.2103992836,0.000857540244313,0.000807386970521,-0.00192730465709,6.28933800026e-05,-6.42402789552e-05,0.013500632588
161,0.0076,9.06940164186e-05,8.81925518536e-05,2.11536855341e-05,0,0,1,3286,0,3286,0,-30.4237496073,-19.5609425788,-48.5748932958,0.125727710371,-0.240842324206,23.4103973589,0.000861586628185,0.000813695851013,-0.00193720704409,6.3505004453e-05,-6.45337826923e-05,0.0136133246759
162,0.00766666667,8.61768284912e-05,8.35936973858e-05,2.09413353484e-05,0,0,1,3286,0,3286,0,-30.6312955527,-19.6620810529,-48.8309088196,0.12702242651,-0.241794435377,23.6104859374,0.000865611954371,0.000819995127023,-0.00194706703323,6.41175070327e-05,-6.48262254329e-05,0.0137259414673
163,0.00773333333,8.22503214382e-05,7.96969550447e-05,2.03349633215e-05,0,0,1,3286,0,3286,0,-30.8388677026,-19.7631629252,-49.0866924779,0.128125484972,-0.242916402055,23.8105132392,0.000869617705911,0.000826284181227,-0.00195688375994,6.47293449812e-05,-6.51189689596e-05,0.0138384841092
164,0.0078,8.18325542628e-05,7.9277511693e-05,2.02889890569e-05,0,0,1,3494,0,3494,0,-31.0465190451,-19.8642218525,-49.342317421,0.128996437497,-0.244241327391,24.0105113765,0.000873604396502,0.000832561935868,-0.00196665718651,6.53397652649e-05,-6.54117411804e-05,0.0139509541723
165,0.00786666667,0.000103108419523,0.000101169147989,1.9903509034e-05,0,0,1,3494,0,3494,0,-31.254057075,-19.9652173295,-49.5975155439,0.130212894994,-0.245264926962,24.2103995001,0.000877571264912,0.000838831623747,-0.00197638827342,6.59523887604e-05,-6.57035908696e-05,0.01406335524
166,0.00793333333,8.27202552154e-05,8.04142242288e-05,1.93956996413e-05,0,0,1,3494,0,3494,0,-31.4617295113,-20.0663238266,-49.8526941513,0.131788818488,-0.245970003045,24.4103648641,0.000881518773796,0.000845091388584,-0.00198607851868,6.65655670387e-05,-6.59946196586e-05,0.0141756817623
167,0.008,7.78081177029e-05,7.53800448711e-05,1.9286057547e-05,0,0,1,3494,0,3494,0,-31.6695052586,-20.1673887761,-50.1077732038,0.132901188543,-0.247086568972,24.6103027789,0.000885449595426,0.000851341087344,-0.0019957297067,6.71768302552e-05,-6.62869798012e-05,0.0142879353668
168,0.00806666667,7.42423928777e-05,7.17181637831e-05,1.9194735835e-05,0,0,1,3494,0,3494,0,-31.877235635,-20.2683576428,-50.3625223818,0.133813353767,-0.248375943332,24.8101285389,0.000889364067364,0.000857580559189,-0.00200534075962,6.77868330992e-05,-6.65789845465e-05,0.0144001185291
169,0.00813333333,7.60801147949e-05,7.3735530451e-05,1.8741809313e-05,0,0,1,3494,0,3494,0,-32.0851030665,-20.369408759,-50.6172546075,0.134854022182,-0.249548860278,25.0100156741,0.000893262079518,0.00086380919095,-0.00201491317896,6.83960925241e-05,-6.68698672995e-05,0.0145122316866
170,0.0082,9.40846046901e-05,9.2332400308e-05,1.80732037295e-05,0,0,1,3686,0,3686,0,-32.2929921154,-20.4705162468,-50.8718346613,0.136308830607,-0.250347154684,25.209916976,0.000897145904724,0.000870026704002,-0.00202444827153,6.90029685288e-05,-6.71600531219e-05,0.0146242744794
